821.346313	3.663886	0.003357	
822.911743	3.662831	0.003310	
824.477051	3.661775	0.003263	
826.042297	3.660719	0.003216	
827.607300	3.659678	0.003170	
829.172363	3.658648	0.003125	
830.737183	3.657617	0.003079	
832.301941	3.656587	0.003034	
833.866516	3.655580	0.002991	
835.431030	3.654573	0.002947	
836.995422	3.653566	0.002903	
838.559692	3.652570	0.002861	
840.123840	3.651586	0.002819	
841.687805	3.650603	0.002777	
843.251648	3.649619	0.002735	
844.815430	3.648655	0.002695	
846.379089	3.647694	0.002654	
847.942566	3.646734	0.002614	
849.505981	3.645776	0.002574	
851.069214	3.644838	0.002536	
852.632446	3.643901	0.002497	
854.195435	3.642963	0.002459	
855.758301	3.642033	0.002421	
857.321106	3.641118	0.002384	
858.883667	3.640203	0.002347	
860.446167	3.639287	0.002310	
862.008606	3.638384	0.002274	
863.570801	3.637491	0.002239	
865.132935	3.636597	0.002203	
866.694946	3.635703	0.002168	
868.256836	3.634825	0.002134	
869.818542	3.633953	0.002100	
871.380188	3.633080	0.002066	
872.941589	3.632208	0.002033	
874.502930	3.631353	0.002000	
876.064148	3.630501	0.001968	
877.625305	3.629650	0.001936	
879.186218	3.628798	0.001903	
880.747070	3.627965	0.001872	
882.307739	3.627135	0.001842	
883.868286	3.626304	0.001811	
885.428711	3.625473	0.001780	
886.988953	3.624660	0.001751	
888.549133	3.623849	0.001721	
890.109192	3.623039	0.001692	
891.669067	3.622229	0.001663	
893.228821	3.621433	0.001634	
894.788391	3.620643	0.001607	
896.347839	3.619852	0.001579	
897.907227	3.619061	0.001551	
899.466431	3.618282	0.001524	
901.025513	3.617512	0.001497	
902.584473	3.616741	0.001471	
904.143250	3.615970	0.001445	
905.701843	3.615206	0.001419	
907.260437	3.614454	0.001394	
908.818848	3.613703	0.001369	
910.377075	3.612950	0.001343	
911.935181	3.612200	0.001319	
913.493164	3.611468	0.001295	
915.050964	3.610735	0.001271	
916.608582	3.610002	0.001247	
918.166199	3.609268	0.001224	
919.723633	3.608550	0.001201	
921.280884	3.607835	0.001179	
922.838013	3.607120	0.001156	
924.394897	3.606405	0.001134	
925.951782	3.605698	0.001112	
927.508484	3.605001	0.001091	
929.065063	3.604305	0.001070	
930.621460	3.603608	0.001049	
932.177734	3.602912	0.001028	
933.733765	3.602232	0.001008	
935.289856	3.601552	0.000988	
936.845581	3.600873	0.000968	
938.401245	3.600194	0.000948	
939.956848	3.599522	0.000929	
941.512207	3.598861	0.000910	
943.067505	3.598200	0.000891	
944.622559	3.597538	0.000873	
946.177551	3.596877	0.000854	
947.732300	3.596229	0.000837	
949.286987	3.595584	0.000819	
950.841492	3.594939	0.000802	
952.395874	3.594295	0.000784	
953.950073	3.593651	0.000767	
955.504211	3.593024	0.000751	
957.058105	3.592396	0.000735	
958.611816	3.591769	0.000718	
960.165405	3.591142	0.000702	
961.718933	3.590519	0.000686	
963.272278	3.589908	0.000671	
964.825378	3.589297	0.000656	
966.378418	3.588685	0.000641	
967.931274	3.588074	0.000626	
969.484009	3.587470	0.000611	
971.036499	3.586875	0.000598	
972.588867	3.586280	0.000584	
974.141113	3.585685	0.000570	
975.693237	3.585090	0.000556	
977.245239	3.584504	0.000542	
978.796997	3.583925	0.000529	
980.348633	3.583346	0.000517	
981.900085	3.582767	0.000504	
983.451355	3.582188	0.000491	
985.002563	3.581617	0.000479	
986.553528	3.581054	0.000467	
988.104370	3.580490	0.000455	
989.655090	3.579926	0.000443	
991.205688	3.579363	0.000432	
992.755981	3.578807	0.000420	
994.306274	3.578258	0.000409	
995.856262	3.577710	0.000399	
997.406128	3.577162	0.000388	
998.955872	3.576613	0.000377	
1010.796082	3.572551	0.000304	
1014.159790	3.571424	0.000285	
1017.523926	3.570307	0.000266	
1020.888855	3.569210	0.000249	
1024.254272	3.568112	0.000232	
1027.620361	3.567040	0.000217	
1030.986938	3.565973	0.000202	
1034.354126	3.564915	0.000187	
1037.721924	3.563877	0.000174	
1041.090332	3.562838	0.000161	
1044.459229	3.561821	0.000149	
1047.828857	3.560812	0.000138	
1051.198975	3.559805	0.000126	
1054.569824	3.558824	0.000117	
1057.941162	3.557842	0.000107	
1061.313110	3.556873	0.000098	
1064.685669	3.555919	0.000090	
1068.058838	3.554965	0.000082	
1071.432495	3.554031	0.000075	
1074.806885	3.553104	0.000068	
1078.181763	3.552177	0.000061	
1081.557251	3.551277	0.000056	
1084.933350	3.550378	0.000050	
1088.309937	3.549482	0.000045	
1091.687256	3.548609	0.000041	
1095.065186	3.547734	0.000037	
1098.443604	3.546868	0.000033	
1101.822510	3.546020	0.000030	
1105.202271	3.545172	0.000026	
1108.582397	3.544334	0.000023	
1111.963257	3.543511	0.000021	
1115.344727	3.542688	0.000019	
1118.726807	3.541876	0.000016	
1122.109375	3.541077	0.000015	
1125.492432	3.540278	0.000013	
1128.876221	3.539490	0.000011	
1132.260742	3.538716	0.000010	
1135.645752	3.537941	0.000009	
1139.031250	3.537176	0.000008	
1142.417358	3.536425	0.000007	
1145.804077	3.535674	0.000006	
1149.191528	3.534929	0.000005	
1152.579346	3.534200	0.000005	
1155.968018	3.533471	0.000004	
1159.357178	3.532745	0.000003	
1162.746826	3.532039	0.000003	
1166.137085	3.531332	0.000003	
1169.528076	3.530626	0.000002	
1172.919556	3.529939	0.000002	
1176.311646	3.529254	0.000002	
1179.704346	3.528569	0.000001	
1183.097534	3.527898	0.000001	
1186.491455	3.527234	0.000001	
1189.885986	3.526571	0.000001	
1193.281006	3.525913	0.000001	
1196.676636	3.525270	0.000001	
1200.072998	3.524626	0.000001	
1203.469727	3.523983	0.000000	
